data_type,field_pt,date,year,month,day,locality,site,bar,org_stn,station,transect,tran_length,easting,northing,elev_m,pt_type,collector,el_type,gear,location
ELEVATION,4838,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296505.033,3235739.376,-0.579,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4839,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296504.327,3235739.089,-0.580,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4840,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296503.996,3235738.587,-0.987,N_A,DANIEL_GORE,GS,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4841,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296507.660,3235732.054,-0.950,N_A,DANIEL_GORE,GS,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4842,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296508.118,3235732.389,-0.590,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4843,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296509.011,3235732.473,-0.555,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4844,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296509.716,3235732.701,-0.554,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4845,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296510.311,3235733.074,-0.475,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4846,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296510.983,3235732.932,-0.568,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4847,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296511.651,3235733.289,-0.570,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4848,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296512.336,3235733.697,-0.572,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4849,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296512.895,3235733.896,-0.521,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4850,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296513.688,3235734.289,-0.488,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4851,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296514.314,3235734.821,-0.572,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4852,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296514.828,3235735.013,-0.564,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4853,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296515.555,3235735.427,-0.586,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4854,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296516.248,3235735.803,-1.022,N_A,DANIEL_GORE,GS,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4855,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296525.565,3235716.006,-1.043,N_A,DANIEL_GORE,GS,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4856,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296525.321,3235715.839,-0.576,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4857,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296524.761,3235715.303,-0.563,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4858,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296523.986,3235715.009,-0.581,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4859,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296523.443,3235714.554,-0.571,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4860,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296522.910,3235714.121,-0.561,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4861,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296522.098,3235713.673,-0.571,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4862,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296521.622,3235713.343,-0.507,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4863,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296521.221,3235712.956,-0.592,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4864,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296520.551,3235712.454,-0.579,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4865,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296519.907,3235712.345,-0.466,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4866,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296519.433,3235711.588,-0.568,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4867,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296518.872,3235711.391,-0.578,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4868,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296518.368,3235711.232,-0.587,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4869,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296517.291,3235710.812,-1.043,N_A,DANIEL_GORE,GS,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4870,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296521.477,3235704.305,-1.011,N_A,DANIEL_GORE,GS,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4871,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296522.153,3235704.655,-0.593,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4872,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296522.863,3235704.906,-0.585,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4873,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296523.530,3235705.011,-0.566,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4874,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296524.123,3235705.237,-0.575,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4875,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296524.872,3235705.571,-0.577,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4876,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296525.537,3235705.937,-0.560,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4877,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296526.452,3235706.167,-0.569,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4878,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296527.126,3235706.591,-0.535,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4879,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296527.793,3235706.767,-0.535,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4880,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296528.468,3235707.157,-0.538,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4881,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296529.057,3235707.364,-0.503,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4882,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296529.682,3235707.917,-0.546,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4883,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296530.070,3235708.008,-0.996,N_A,DANIEL_GORE,GS,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4884,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296535.614,3235695.229,-0.995,N_A,DANIEL_GORE,GS,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4885,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296534.955,3235695.049,-0.569,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4886,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296534.376,3235694.504,-0.512,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4887,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296533.360,3235694.578,-0.457,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4888,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296532.914,3235694.373,-0.454,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4889,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296532.302,3235694.039,-0.529,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4890,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296531.465,3235693.423,-0.483,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4891,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296530.820,3235692.802,-0.562,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4892,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296530.027,3235692.212,-0.526,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4893,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296529.163,3235691.824,-0.546,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4894,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296528.674,3235691.568,-0.560,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4895,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296528.203,3235691.370,-0.564,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4896,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296527.797,3235691.332,-0.974,N_A,DANIEL_GORE,GS,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4897,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296534.360,3235678.216,-0.923,N_A,DANIEL_GORE,GS,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4898,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296535.002,3235678.566,-0.559,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4899,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296535.606,3235678.618,-0.511,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4900,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296536.236,3235678.874,-0.478,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4901,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296537.099,3235678.806,-0.565,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4902,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296537.882,3235679.293,-0.555,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4903,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296538.235,3235679.555,-0.561,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4904,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296538.976,3235679.988,-0.586,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4905,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296539.610,3235680.441,-0.463,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4906,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296540.455,3235680.757,-0.387,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4907,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296540.979,3235680.874,-0.530,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4908,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296541.482,3235680.696,-0.402,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4909,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296541.971,3235680.637,-0.447,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4910,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296542.277,3235681.106,-0.498,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4911,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296542.541,3235681.161,-0.497,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4912,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296543.031,3235681.619,-1.017,N_A,DANIEL_GORE,GS,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4913,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296554.158,3235658.043,-1.039,N_A,DANIEL_GORE,GS,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4914,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296553.659,3235657.567,-0.576,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4915,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296552.968,3235657.157,-0.506,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4916,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296552.577,3235656.897,-0.496,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4917,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296552.248,3235656.593,-0.522,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4918,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296551.949,3235656.021,-0.558,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4919,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296551.224,3235655.700,-0.576,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4920,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296550.749,3235655.313,-0.533,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4921,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296550.482,3235655.008,-0.538,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4922,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296549.800,3235654.773,-0.567,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4923,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296549.240,3235654.399,-0.585,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4924,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296548.470,3235654.177,-0.561,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4925,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296547.757,3235653.825,-0.505,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4926,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296546.953,3235653.473,-0.543,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4927,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296546.499,3235653.353,-0.970,N_A,DANIEL_GORE,GS,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4928,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296548.408,3235649.678,-0.981,N_A,DANIEL_GORE,GS,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4929,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296549.042,3235649.949,-0.598,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4930,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296549.835,3235649.987,-0.565,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4931,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296550.540,3235650.326,-0.552,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4932,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296551.317,3235650.716,-0.576,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4933,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296552.152,3235650.899,-0.585,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4934,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296552.677,3235651.243,-0.570,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4935,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296553.078,3235651.354,-0.577,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4936,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296553.938,3235651.404,-0.520,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4937,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296554.698,3235651.804,-0.564,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4938,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296555.527,3235651.935,-0.579,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4939,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296556.045,3235652.244,-0.547,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4940,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296556.584,3235652.484,-0.566,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,4941,10/9/2018,2018,10,9,LC,O,21,N_A,LCO21,-999,-999,296557.332,3235652.761,-1.043,N_A,DANIEL_GORE,GS,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
