obs,date,year,month,day,locality,site,bar,station,quadrat,counter,live_dead,size,count,treatment
13507,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,17.8,1,control
13508,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,33.8,1,control
13509,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,33.2,1,control
13510,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,32.4,1,control
13511,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,18.4,1,control
13512,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,35,1,control
13513,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,28.5,1,control
13514,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,27.8,1,control
13515,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,32.9,1,control
13516,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,27.6,1,control
13517,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,59.1,1,control
13518,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,23.8,1,control
13519,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,55.3,1,control
13520,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,20.3,1,control
13521,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,50.4,1,control
13522,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,18.1,1,control
13523,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,26.5,1,control
13524,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,20,1,control
13525,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,42.3,1,control
13526,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,34.3,1,control
13527,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,33.3,1,control
13528,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,24.3,1,control
13529,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,22.1,1,control
13530,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,17.8,1,control
13531,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,33.8,1,control
13532,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,33.2,1,control
13533,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,32.4,1,control
13534,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,18.4,1,control
13535,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,D,68.6,1,control
13536,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,D,36.7,1,control
13537,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,D,31.6,1,control
13538,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,D,29.8,1,control
13539,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,D,28.2,1,control
13540,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,D,39,1,control
13541,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,D,26.8,1,control
13542,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,31.2,1,control
13543,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,37.2,1,control
13544,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,31.5,1,control
13545,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,15,1,control
13546,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,21.6,1,control
13547,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,30.1,1,control
13548,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,40.6,1,control
13549,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,31.2,1,control
13550,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,37.2,1,control
13551,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,31.5,1,control
13552,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,15,1,control
13553,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,21.6,1,control
13554,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,30.1,1,control
13555,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,40.6,1,control
13556,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,D,36.7,1,control
13557,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,D,31.6,1,control
13558,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,D,29.8,1,control
13559,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,D,28.2,1,control
13560,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,D,39,1,control
13561,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,D,26.8,1,control
13562,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,D,36.7,1,control
13563,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,D,31.6,1,control
13564,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,D,27.8,1,control
13565,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,D,28.2,1,control
13566,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,D,39,1,control
13567,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,D,26.8,1,control
13568,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,24.9,1,control
13569,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,22.4,1,control
13570,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,30.5,1,control
13571,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,35,1,control
13572,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,14.7,1,control
13573,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,18,1,control
13574,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,29.6,1,control
13575,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,17.8,1,control
13576,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,28.1,1,control
13577,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,29.2,1,control
13578,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,24.9,1,control
13579,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,22.4,1,control
13580,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,30.5,1,control
13581,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,35,1,control
13582,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,14.7,1,control
13583,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,18,1,control
13584,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,29.6,1,control
13585,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,17.8,1,control
13586,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,28.1,1,control
13587,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,29.2,1,control
13588,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,D,36.7,1,control
13589,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,D,31.6,1,control
13590,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,D,27.8,1,control
13591,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,D,28.2,1,control
13592,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,D,39,1,control
13593,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,D,26.8,1,control
13594,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,D,-999,0,control
13595,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,-999,0,control
13596,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,-999,0,control
13597,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,D,-999,0,control
13598,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,D,-999,1,control
13599,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,-999,9,control
13600,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,-999,9,control
13601,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,D,-999,1,control
13602,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,D,-999,0,control
13603,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,-999,10,control
13604,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,L,-999,10,control
13605,12/8/2010,2010,12,8,HB,I,3,HBI3,-999,FREDERICK,D,-999,0,control
13606,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,D,16.6,1,control
13607,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,12.8,1,control
13608,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,8.9,1,control
13609,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,19.6,1,control
13610,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,16.8,1,control
13611,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,12.8,1,control
13612,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,8.9,1,control
13613,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,19.6,1,control
13614,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,16.8,1,control
13615,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,D,16.6,1,control
13616,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,D,-999,0,control
13617,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,-999,0,control
13618,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,-999,0,control
13619,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,D,-999,0,control
13620,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,D,-999,1,control
13621,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,-999,0,control
13622,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,-999,0,control
13623,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,D,-999,1,control
13624,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,D,-999,0,control
13625,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,21.3,1,control
13626,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,26.4,1,control
13627,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,33.8,1,control
13628,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,21.3,1,control
13629,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,26.4,1,control
13630,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,33.8,1,control
13631,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,D,-999,0,control
13632,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,D,-999,0,control
13633,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,20.9,1,control
13634,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,20.9,1,control
13635,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,D,-999,0,control
13636,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,D,-999,0,control
13637,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,14.2,1,control
13638,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,20,1,control
13639,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,16.6,1,control
13640,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,13.6,1,control
13641,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,22.2,1,control
13642,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,14.2,1,control
13643,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,20,1,control
13644,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,16.6,1,control
13645,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,13.6,1,control
13646,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,22.2,1,control
13647,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,D,-999,0,control
13648,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,D,-999,0,control
13649,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,-999,1,control
13650,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,-999,1,control
13651,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,D,-999,0,control
13652,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,D,-999,0,control
13653,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,48.5,1,control
13654,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,20.8,1,control
13655,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,18.9,1,control
13656,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,13.8,1,control
13657,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,16.5,1,control
13658,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,48.5,1,control
13659,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,20.8,1,control
13660,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,18.9,1,control
13661,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,13.8,1,control
13662,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,16.5,1,control
13663,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,D,-999,0,control
13664,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,D,-999,0,control
13665,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,-999,0,control
13666,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,-999,0,control
13667,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,D,-999,0,control
13668,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,D,-999,0,control
13669,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,27.7,1,control
13670,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,25.8,1,control
13671,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,15.6,1,control
13672,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,18.9,1,control
13673,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,27.7,1,control
13674,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,25.8,1,control
13675,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,15.6,1,control
13676,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,L,18.9,1,control
13677,12/8/2010,2010,12,8,HB,N,1,HBN1,-999,FREDERICK,D,-999,0,control
13678,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,D,-999,0,control
13679,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,L,-999,0,control
13680,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,L,-999,0,control
13681,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,D,-999,0,control
13682,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,L,22.6,1,control
13683,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,L,20.1,1,control
13684,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,L,20,1,control
13685,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,L,26.6,1,control
13686,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,L,-999,0,control
13687,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,L,22.6,1,control
13688,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,L,20.1,1,control
13689,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,L,20,1,control
13690,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,L,26.6,1,control
13691,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,L,-999,0,control
13692,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,D,-999,0,control
13693,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,L,-999,0,control
13694,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,L,-999,0,control
13695,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,D,-999,0,control
13696,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,D,-999,0,control
13697,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,L,-999,0,control
13698,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,L,-999,0,control
13699,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,D,-999,0,control
13700,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,D,-999,0,control
13701,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,L,-999,0,control
13702,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,L,-999,0,control
13703,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,D,-999,0,control
13704,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,D,-999,0,control
13705,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,L,-999,0,control
13706,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,L,-999,0,control
13707,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,D,-999,0,control
13708,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,D,-999,0,control
13709,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,L,-999,0,control
13710,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,L,-999,0,control
13711,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,D,-999,0,control
13712,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,D,-999,0,control
13713,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,L,-999,0,control
13714,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,L,-999,0,control
13715,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,D,-999,0,control
13716,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,D,-999,0,control
13717,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,L,12.3,1,control
13718,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,L,12.3,1,control
13719,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,FREDERICK,D,-999,0,control
13720,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,D,-999,0,control
13721,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,37,1,control
13722,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,35.7,1,control
13723,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,10.7,1,control
13724,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,37,1,control
13725,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,35.7,1,control
13726,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,10.7,1,control
13727,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,D,-999,0,control
13728,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,D,-999,0,control
13729,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,13.9,1,control
13730,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,13.9,1,control
13731,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,D,-999,0,control
13732,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,D,-999,0,control
13733,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,12.4,1,control
13734,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,12.5,1,control
13735,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,13.8,1,control
13736,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,21,1,control
13737,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,34.7,1,control
13738,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,16.5,1,control
13739,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,18.6,1,control
13740,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,13.9,1,control
13741,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,12.4,1,control
13742,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,12.5,1,control
13743,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,13.8,1,control
13744,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,21,1,control
13745,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,34.7,1,control
13746,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,16.5,1,control
13747,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,18.6,1,control
13748,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,13.9,1,control
13749,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,D,-999,0,control
13750,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,D,37.2,1,control
13751,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,D,10.1,1,control
13752,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,D,8.4,1,control
13753,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,D,16.5,1,control
13754,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,15.1,1,control
13755,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,5.8,1,control
13756,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,5.9,1,control
13757,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,7.9,1,control
13758,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,10,1,control
13759,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,8,1,control
13760,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,17.8,1,control
13761,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,25.4,1,control
13762,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,11.5,1,control
13763,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,6.5,1,control
13764,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,13.1,1,control
13765,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,13,1,control
13766,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,15.1,1,control
13767,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,5.8,1,control
13768,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,5.9,1,control
13769,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,7.9,1,control
13770,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,10,1,control
13771,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,8,1,control
13772,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,17.8,1,control
13773,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,25.4,1,control
13774,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,D,37.2,1,control
13775,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,D,10.1,1,control
13776,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,11.5,1,control
13777,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,6.5,1,control
13778,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,13.1,1,control
13779,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,13,1,control
13780,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,D,8.4,1,control
13781,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,D,16.5,1,control
13782,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,D,-999,0,control
13783,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,16,1,control
13784,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,12.6,1,control
13785,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,10,1,control
13786,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,16,1,control
13787,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,12.6,1,control
13788,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,10,1,control
13789,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,D,-999,0,control
13790,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,D,-999,0,control
13791,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,15.7,1,control
13792,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,13,1,control
13793,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,14.8,1,control
13794,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,10.3,1,control
13795,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,14.4,1,control
13796,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,19.4,1,control
13797,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,25.6,1,control
13798,12/8/2010,2010,12,8,HB,N,2,HBN2,-999,DREW,L,15.7,1,control
